Loan Identifier,Originator,Borrower Identifier,Property Identifier,Borrower Type,Foreign National,Borrower Year of Birth,Number of Debtors,Second Applicant Year of Birth,Borrower's Employment Status,First-time Buyer,Primary Income,Income Verification for Primary Income,Secondary Income,Income Verification for Secondary Income,Resident,Loan Origination Date,Date of Loan Maturity,Account Status Date,Origination Channel / Arranging Bank or Division,Purpose,Shared Ownership,Loan Term,Principal Grace Period,Amount Guaranteed,Subsidy,Loan Currency Denomination,Original Balance,Current Balance,Fractioned / Subrogated Loans,Repayment Method,Payment Frequency,Payment Due,Payment Type,Debt to Income,Lien,Mortgage Inscription,Interest Rate Type,Current Interest Rate Index,Current Interest Rate,Current Interest Rate Margin,Interest Rate Reset Interval,Revised Interest Rate Index,Restructuring Arrangement,Geographic Region List,Property Postcode,Property Type,Original Loan to Value,Valuation Amount,Original Valuation Type,Valuation Date,Current Loan to Value,Current Valuation Amount,Current Valuation Type,Current Valuation Date,Ipoteca,Account Status,Arrears Balance,Number Months in Arrears,Arrears 1 Month Ago,Arrears 2 Months Ago
4.706E+19,Banca Popolare di Bari,"97,006,521,000,100,000,000",5.4242E+13,1,Y,1951,2,1974,1,N,33231,3,16615.5,3,2,2008-05,2018-06,2011-11,1,5,1,120,1,100000,N,EUR,100000,36437.35,N,2,1,1107.7,1,0.73,1,200000,3,12,5.95,5.95,121,12,N,ITF51,85,1,70.42,142000,1,2007-12,25.66,142000,1,2007-12,200000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,549,537,000,100,000,000",5.4242E+13,1,Y,1975,2,1980,1,N,14322.6,3,7161.3,3,2,2008-05,2028-06,2011-11,1,1,1,240,1,68000,N,EUR,68000,52367.77,N,2,1,477.42,1,2.44,1,136000,3,12,5.75,5.75,241,12,N,ITF51,85,1,78.16,87000,1,2008-03,60.19,87000,1,2008-03,136000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,155,960,000,100,000,000",5.4242E+13,1,Y,1970,2,1972,1,N,16353.3,3,8176.65,3,2,2008-12,2019-01,2011-11,1,7,1,120,1,50000,N,EUR,50000,21192.95,N,2,1,545.11,1,0.86,1,100000,3,12,5.6,5.6,121,12,N,ITF51,85,1,67.23,74369,1,2008-12,28.5,74369,1,2008-12,100000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,097,263,000,100,000,000",5.4242E+13,1,Y,1959,2,1960,1,N,23800,3,9850.35,3,2,2008-12,2024-01,2011-11,1,7,1,180,1,78070,N,EUR,78070,52866.9,N,2,1,656.69,1,1.57,1,156140,3,12,5.95,5.95,181,12,N,ITF51,85,1,49.73,157000,1,2008-11,33.67,157000,1,2008-11,156140,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"97,009,108,000,400,100,000",5.4242E+13,1,Y,1975,2,1976,1,N,16500,3,7463.4,3,2,2009-03,2034-02,2011-11,1,1,1,300,0,86400,N,EUR,86400,73231.6,N,2,1,497.56,1,3.06,1,172800,3,12,4.85,4.85,299,12,N,ITF51,85,1,48,180000,1,2008-12,40.68,180000,1,2008-12,172800,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"97,003,684,000,100,100,000",5.4242E+13,1,Y,1962,2,1963,1,N,55556,3,8407.2,3,2,2009-08,2019-08,2011-11,1,7,1,120,1,52000,N,EUR,52000,25069.87,N,2,1,560.48,1,0.39,1,104000,3,12,5.35,5.35,120,12,N,ITF51,85,1,37.96,137000,1,2009-06,18.3,137000,1,2009-06,104000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,121,167,000,100,000,000",5.4242E+13,1,Y,1935,2,1972,5,N,16000,3,7682.85,3,2,2009-08,2024-08,2011-11,1,7,1,180,1,63300,N,EUR,63300,44454.99,N,2,1,512.19,1,1.88,1,126600,3,12,5.35,5.35,180,12,N,ITF51,85,1,79.13,80000,1,2009-06,55.57,80000,1,2009-06,126600,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"400,486,494,000,400,000,000",5.4242E+13,1,Y,1965,2,1967,1,N,24652,3,11374.5,3,2,2009-09,2024-09,2011-11,1,1,1,180,1,94950,N,EUR,94950,66848.07,N,2,1,758.3,1,1.86,1,189900,3,12,5.15,5.15,180,12,N,ITF51,85,1,64.16,148000,1,2009-08,45.17,148000,1,2009-08,189900,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"97,011,334,000,100,600,000",5.4242E+13,1,Y,1979,2,1981,1,N,16212,3,4855.65,3,2,2009-09,2019-10,2011-11,1,1,1,120,1,35000,N,EUR,35000,16110.95,N,2,1,323.71,1,0.76,1,70000,1,10,2,1.3,3,10,N,ITF51,85,1,62.5,56000,1,2009-07,28.77,56000,1,2009-07,70000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"97,009,414,000,100,700,000",5.4242E+13,1,Y,1952,3,1985,1,N,7681.2,3,3937,3,2,2010-02,2025-02,2011-11,1,7,1,180,1,31747,N,EUR,31747,23201.84,N,2,1,256.04,1,2,1,63494,3,12,5.3,5.3,180,12,N,ITF51,85,1,67.55,47000,1,2009-12,49.37,47000,1,2009-12,63494,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"400,319,727,000,097,000,000",5.4242E+13,1,Y,1958,2,1972,1,N,32300,3,10984.95,3,2,2010-02,2035-02,2011-11,1,1,1,300,1,170000,N,EUR,170000,142106.91,N,2,1,728.81,1,3.28,1,340000,1,10,2,1.8,3,10,N,ITF51,85,1,79.81,213000,1,2010-02,66.72,213000,1,2010-02,340000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,332,102,000,100,000,000",5.4242E+13,1,Y,1971,2,1973,3,N,31466,3,8268.15,3,2,2010-03,2030-05,2011-11,1,1,1,240,1,110000,N,EUR,110000,86165.63,N,2,1,551.21,1,2.17,1,220000,1,4,1.85,1.2,3,4,N,ITF51,85,1,79.14,139000,1,2010-03,61.99,139000,1,2010-03,220000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"97,006,520,000,100,200,000",5.4242E+13,1,Y,1957,2,1962,5,N,17860,3,6244.05,3,2,2010-10,2025-10,2011-11,1,7,1,180,1,63493,N,EUR,63493,49556.09,N,2,1,413.05,1,2.06,1,126986,1,4,2,1.9,3,4,N,ITF51,85,1,51.62,123000,1,2010-10,40.29,123000,1,2010-10,126986,2,4220.22,10,3791.83,3364.71
4.706E+19,Banca Popolare di Bari,"100,227,658,000,100,000,000",5.4242E+13,1,Y,1958,2,1962,5,N,46793.1,3,23396.55,3,2,2010-09,2020-09,2011-11,1,1,1,120,1,156250,N,EUR,156250,89186.2,N,2,1,1559.77,1,1.27,1,312500,3,12,3.7,3.7,120,12,N,ITF51,85,1,68.53,228000,1,2010-04,39.12,228000,1,2010-04,312500,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,745,353,000,100,000,000",5.4242E+13,1,Y,1971,2,1971,1,N,31640.7,3,15820.35,3,2,2010-11,2019-12,2011-11,1,1,1,109,1,95029.81,N,EUR,95029.81,51697.91,N,2,1,1054.69,1,1.09,1,270000,3,12,4.3,4.3,109,12,N,ITF51,85,1,59.39,160000,1,2010-07,32.31,160000,1,2010-07,270000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"97,009,458,000,097,000,000",5.4242E+13,1,Y,1943,4,1945,8,N,17550,3,5898,3,2,2011-02,2026-02,2011-11,1,7,1,180,1,45000,N,EUR,45000,35749.47,N,2,1,376.1,1,1.52,1,90000,3,12,5.85,5.85,180,12,N,ITF51,85,1,47.37,95000,1,2011-01,37.63,95000,1,2011-01,90000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,194,394,000,100,000,000",5.4242E+13,1,Y,1961,2,1963,1,N,16608,3,4388.55,3,2,2000-12,2015-12,2011-11,1,5,1,180,0,30987.41,N,EUR,30987.41,1714.75,N,2,1,292.57,1,0.08,1,61974.83,3,12,7.8,7.8,180,12,N,ITF51,85,1,59.41,52162.15,1,2000-09,3.29,52162.15,1,2000-09,61974.83,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,058,710,000,100,000,000",5.4242E+13,1,Y,1965,2,1970,5,N,20200,3,9943.65,3,2,2008-12,2018-12,2011-11,1,1,1,120,1,62500,N,EUR,62500,25493.07,N,2,1,662.91,1,0.85,1,125000,3,12,5,5,120,12,N,ITF51,85,1,40.58,154000,1,2008-10,16.55,154000,1,2008-10,125000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,621,883,000,100,000,000",5.4242E+13,1,Y,1972,2,1973,1,N,30127,3,8303.4,3,2,2009-03,2024-04,2011-11,1,1,1,180,1,70000,N,EUR,70000,47354.23,N,2,1,553.56,1,1.23,1,140000,3,12,5,5,181,12,N,ITF51,85,1,51.09,137000,1,2009-02,34.57,137000,1,2009-02,140000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"400,483,028,000,400,000,000",5.4242E+13,1,Y,1966,2,1970,3,N,26718.9,3,13359.45,3,2,2009-07,2039-07,2011-11,1,1,1,360,1,210000,N,EUR,210000,182153.56,N,2,1,890.63,1,4.54,1,420000,1,10,3.05,2.05,6,10,N,ITF51,85,1,75.27,279000,1,2009-05,65.29,279000,1,2009-05,420000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,104,890,000,100,000,000",5.4242E+13,1,Y,1959,2,1961,1,N,28000,3,9648.15,3,2,2009-11,2024-12,2011-11,1,7,1,180,1,92000,N,EUR,92000,63570.62,N,2,1,637.19,1,1.69,1,184000,1,4,2.85,2.8,3,4,N,ITF51,85,1,76.67,120000,1,2009-11,52.98,120000,1,2009-11,184000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"97,020,044,000,100,200,000",5.4242E+13,1,Y,1954,2,1956,1,N,24823,3,5347.8,3,2,2010-02,2025-02,2011-11,1,7,1,180,1,51000,N,EUR,51000,35768.06,N,2,1,353.13,1,1.19,1,100000,1,4,2.85,2.8,3,4,N,ITF51,85,1,64.96,78511,1,2010-02,45.56,78511,1,2010-02,100000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,722,387,000,100,000,000",5.4242E+13,1,Y,1973,2,1974,1,N,22000,3,4928.55,3,2,2010-05,2020-06,2011-11,1,7,1,120,1,32000,N,EUR,32000,17709.79,N,2,1,328.57,1,0.66,1,64000,3,12,4.3,4.3,121,12,N,ITF51,85,1,10.46,306000,1,2010-04,5.79,306000,1,2010-04,64000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,301,301,000,097,000,000",5.4242E+13,1,Y,1977,2,1981,1,N,23830.8,3,11915.4,3,2,2010-11,2040-11,2011-11,1,1,1,360,1,217586,N,EUR,217586,193029.32,N,2,1,775.27,1,5.4,1,435172,1,10,1.65,1.6,3,10,N,ITF51,85,1,70.55,308400,1,2010-11,62.59,308400,1,2010-11,435172,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"400,700,425,000,100,000,000",5.4242E+13,1,Y,1979,2,1981,1,N,11138.4,3,5569.2,3,2,2010-11,2025-11,2011-11,1,1,1,180,1,58202,N,EUR,58202,42362.16,N,2,1,367.21,1,2.54,1,116404,1,10,1.55,1.5,3,10,N,ITF51,85,1,79.73,73000,1,2010-11,58.03,73000,1,2010-11,116404,1,0,0,0,367.21
4.706E+19,Banca Popolare di Bari,"100,786,709,000,100,000,000",5.4242E+13,1,Y,1975,2,1975,3,N,69240.9,3,34620.45,3,2,2011-03,2026-03,2011-11,1,1,1,180,1,362275,N,EUR,362275,271004.15,N,2,1,2282.04,1,2.61,1,724550,1,10,1.55,1.5,3,10,N,ITF33,80,1,68.23,531000,1,2011-02,51.04,531000,1,2011-02,724550,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"95,011,381,000,100,000,000",5.4242E+13,1,Y,1946,2,1957,8,N,15654,3,7827,3,2,2007-01,2017-01,2011-11,1,7,1,120,0,55000,N,EUR,55000,9750.57,N,2,1,521.8,1,0.42,1,110000,1,4,2,1.5,3,4,N,ITF41,71,1,51.89,106000,1,2006-12,9.2,106000,1,2006-12,110000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,053,516,000,100,000,000",5.4242E+13,1,Y,1975,2,1980,5,N,23843.4,3,11921.7,3,2,2009-04,2030-05,2011-11,1,7,1,240,1,150000,N,EUR,150000,121741.76,N,2,1,786.34,1,3.4,1,300000,1,6,1.75,1.55,6,6,N,ITF41,71,1,77.72,193000,1,2009-02,63.08,193000,1,2009-02,300000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,152,074,000,100,000,000",5.4242E+13,1,Y,1979,2,1983,5,N,23820,3,4287.3,3,2,2009-06,2034-06,2011-11,1,7,1,300,0,45000,N,EUR,45000,39284.99,N,2,1,285.82,1,1.4,1,90000,3,12,5.85,5.85,300,12,N,ITF41,71,1,55.56,81000,1,2009-04,48.5,81000,1,2009-04,90000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,638,032,000,100,000,000",5.4242E+13,1,Y,1979,2,1980,1,N,35228.7,3,17614.35,3,2,2009-07,2019-07,2011-11,1,7,1,120,1,112000,N,EUR,112000,52210.58,N,2,1,1174.29,1,0.99,1,224000,3,12,4.75,4.75,120,12,N,ITF41,71,1,59.57,188000,1,2009-03,27.77,188000,1,2009-03,224000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,379,148,000,100,000,000",5.4242E+13,1,Y,1978,2,1979,1,Y,16780.2,3,8390.1,3,2,2009-12,2030-12,2011-11,1,7,1,240,1,82400,N,EUR,82400,70231.74,N,2,1,559.34,1,2.79,1,164800,3,12,4.95,4.95,252,12,N,ITF41,71,1,86.28,95500,1,2009-12,73.54,95500,1,2009-12,164800,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"95,011,000,000,100,100,000",5.4242E+13,1,Y,1963,2,1965,3,N,64583,3,11166.75,3,2,2010-05,2020-06,2011-11,1,5,1,120,2,80000,N,EUR,80000,42419.22,N,2,1,743.52,1,0.56,1,160000,6,4,2,1.8,3,4,N,ITF41,71,1,40.4,198000,1,2010-04,21.42,198000,1,2010-04,160000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,090,695,000,100,000,000",5.4242E+13,1,Y,1947,2,1957,1,N,9426.35,3,4713.18,3,2,2004-03,2019-06,2011-11,1,5,1,180,1,45000,N,EUR,45000,14427.2,N,2,3,1885.49,1,1.02,1,90000,1,6,2,1.6,6,6,N,ITF41,71,1,58.44,77000,1,2003-10,18.74,77000,1,2003-10,90000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,103,868,000,100,000,000",5.4242E+13,1,Y,1967,2,1968,1,N,9799.2,3,4899.6,3,2,2004-04,2019-04,2011-11,1,5,1,180,0,45000,N,EUR,45000,14176.59,N,2,1,326.64,1,0.96,1,90000,6,6,3,1.8,6,6,N,ITF41,71,1,58.09,77468.65,1,2004-02,18.3,77468.65,1,2004-02,90000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,318,218,000,100,000,000",5.4242E+13,1,Y,1964,2,1965,1,N,5629.8,3,2814.9,3,2,2004-12,2024-12,2011-11,1,7,1,240,1,35000,N,EUR,35000,19760.72,N,2,1,186.33,1,2.34,1,70000,1,6,1.7,1.5,6,6,N,ITF41,71,1,79.55,44000,1,2004-11,44.91,44000,1,2004-11,70000,2,186.33,1,561.66,373.53
4.706E+19,Banca Popolare di Bari,"100,058,424,000,095,000,000",5.4242E+13,1,Y,1962,2,1966,5,N,10696.5,3,5348.25,3,2,2010-11,2035-11,2011-11,1,1,1,300,1,85000,N,EUR,85000,72685.39,N,2,1,349.65,1,4.53,1,170000,1,4,1.65,1.6,3,4,N,ITF41,71,1,45.95,185000,1,2010-10,39.29,185000,1,2010-10,170000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,052,396,000,100,000,000",5.4242E+13,1,Y,1964,2,1966,5,N,81181.65,3,40590.83,3,2,2003-01,2022-12,2011-11,1,1,1,240,0,465000,N,EUR,465000,216645.14,N,2,3,16236.33,1,1.78,1,930000,6,6,3,1.6,6,6,N,ITF41,71,1,46.5,1000000,1,2002-09,21.66,1000000,1,2002-09,930000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,110,996,000,100,000,000",5.4242E+13,1,Y,1957,2,1963,1,N,17560.8,3,8780.4,3,2,2008-12,2019-01,2011-11,1,7,1,120,1,63000,N,EUR,63000,24269.84,N,2,1,585.36,1,0.92,1,126000,6,4,2,1.4,3,4,N,ITF41,71,1,67.74,93000,1,2008-09,26.1,93000,1,2008-09,126000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,695,958,000,100,000,000",5.4242E+13,1,Y,1954,2,1959,1,N,14599.2,3,7299.6,3,2,2009-12,2025-01,2011-11,1,7,1,180,1,75133,N,EUR,75133,50889.14,N,2,1,486.64,1,2.32,1,150266,1,4,2,1.5,3,4,N,ITF41,71,1,44.99,167000,1,2009-09,30.47,167000,1,2009-09,150266,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,594,950,000,100,000,000",5.4242E+13,1,Y,1952,2,1957,5,N,8544,3,3489.75,3,2,2010-05,2025-05,2011-11,1,1,1,180,0,36000,N,EUR,36000,28474.42,N,2,1,232.65,1,2.37,1,72000,1,4,2,1.3,3,4,N,ITF41,71,1,72,50000,1,2010-02,56.95,50000,1,2010-02,72000,3,4335.67,17,4086.76,3838.31
4.706E+19,Banca Popolare di Bari,"96,000,146,000,096,000,000",5.4242E+13,1,Y,1955,2,1958,1,N,19529,3,9764.5,3,2,2010-12,2020-12,2011-11,1,7,1,120,1,70000,N,EUR,70000,40493.82,N,2,3,3905.8,1,1.38,1,140000,1,6,2,1.3,6,6,N,ITF41,71,1,35.35,198000,1,2010-10,20.45,198000,1,2010-10,140000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"156,824,000,000,184,000",5.4242E+13,1,Y,1958,2,1959,1,N,32049,3,3396.45,3,2,2010-12,2025-12,2011-11,1,7,1,180,0,35000,N,EUR,35000,25713.74,N,2,1,226.43,1,0.73,1,70000,1,4,2,1.5,3,4,N,ITF41,71,1,50,70000,1,2010-06,36.73,70000,1,2010-06,70000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,265,901,000,100,000,000",5.4242E+13,1,Y,1979,2,1983,5,Y,12595.8,3,6297.9,3,2,2010-12,2025-12,2011-11,1,1,1,180,1,65000,N,EUR,65000,47681.23,N,2,1,419.86,1,2.52,1,130000,1,4,2,1.3,3,4,N,ITF41,71,1,76.47,85000,1,2010-09,56.1,85000,1,2010-09,130000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,066,235,000,096,000,000",5.4242E+13,1,Y,1947,3,1952,8,N,12137.1,3,6068.55,3,2,2011-05,2026-05,2011-11,1,7,1,180,0,50000,N,EUR,50000,40076.25,N,2,1,404.57,1,2.2,1,100000,3,12,5.35,5.35,180,12,N,ITF41,71,1,49.5,101000,1,2011-03,39.68,101000,1,2011-03,100000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"186,881,000,100,071,000",5.4242E+13,1,Y,1971,2,1971,5,N,11074,3,2994.9,3,2,2011-06,2026-06,2011-11,1,7,1,180,0,25000,N,EUR,25000,20088.04,N,2,1,199.66,1,1.43,1,50000,3,12,5.15,5.15,180,12,N,ITF41,71,1,49.02,51000,1,2011-05,39.39,51000,1,2011-05,50000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,347,800,000,100,000,000",5.4242E+13,1,Y,1970,2,1979,1,N,8256.6,3,4128.3,3,2,2005-11,2020-11,2011-11,1,7,1,180,0,37000,N,EUR,37000,16424.81,N,2,1,274.09,1,1.33,1,74000,6,6,3,2.8,6,6,N,ITF41,71,1,51.88,71316,1,2005-10,23.03,71316,1,2005-10,74000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,110,863,000,100,000,000",5.4242E+13,1,Y,1957,2,1957,5,N,40919,3,17398.8,3,2,2009-07,2029-06,2011-11,1,1,1,240,22,200000,N,EUR,200000,154588.13,N,2,1,1159.92,1,2.65,1,400000,1,6,3.5,1.1,6,6,N,ITF41,71,1,70.07,285410,1,2009-07,54.16,285410,1,2009-07,400000,2,1159.92,1,1159.92,1159.92
4.706E+19,Banca Popolare di Bari,"212,229,000,100,257,000",5.4242E+13,1,Y,1966,2,1969,1,N,38848.5,3,19424.25,3,2,2009-06,2024-06,2011-11,1,7,1,180,1,159000,N,EUR,159000,110343.1,N,2,1,1294.95,1,1.89,1,318000,3,12,5.45,5.45,180,12,N,ITF41,71,1,56.99,279000,1,2009-05,39.55,279000,1,2009-05,318000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,723,924,000,100,000,000",5.4242E+13,1,Y,1954,2,1979,1,N,15615.3,3,7807.65,3,2,2010-11,2027-12,2011-11,1,1,1,205,1,91336.6,N,EUR,91336.6,70024.61,N,2,1,513.82,1,2.99,1,220000,1,10,1.55,1.5,3,10,N,ITF41,71,1,54.37,168000,1,2011-06,41.68,168000,1,2011-06,220000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,066,814,000,100,000,000",5.4242E+13,1,Y,1947,2,1949,1,N,25671,3,5339.25,3,2,2010-10,2025-10,2011-11,1,7,1,180,1,55000,N,EUR,55000,39845.94,N,2,1,355.95,1,1.28,1,110000,1,4,2,1.5,3,4,N,ITF41,71,1,20,275000,1,2011-06,14.49,275000,1,2011-06,110000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,183,365,000,100,000,000",5.4242E+13,1,Y,1974,2,1975,1,Y,19016.7,3,9508.35,3,2,2000-09,2015-09,2011-11,1,1,1,180,0,67139.4,N,EUR,67139.4,1877.65,N,2,1,633.89,1,0.07,1,134278.79,3,12,7.8,7.8,180,12,N,ITF41,71,1,12.51,536856.95,1,2000-07,0.35,536856.95,1,2000-07,134278.79,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,072,860,000,100,000,000",5.4242E+13,1,Y,1943,2,1946,8,N,8777.1,3,4388.55,3,2,2000-09,2015-09,2011-11,1,5,1,180,0,30987.41,N,EUR,30987.41,865,N,2,1,292.57,1,0.07,1,61974.83,3,12,7.8,7.8,180,12,N,ITF41,71,1,65.93,46997.58,1,2000-08,1.84,46997.58,1,2000-08,61974.83,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,204,112,000,100,000,000",5.4242E+13,1,Y,1968,2,1969,1,Y,12762.9,3,6381.45,3,2,2001-04,2016-04,2011-11,1,1,1,180,0,56810.26,N,EUR,56810.26,4186.79,N,2,1,425.43,1,0.22,1,56810.26,6,6,3.5,1.5,6,6,N,ITF41,71,1,66.67,85215.39,1,2001-04,4.77,87797.67,1,2001-04,56810.26,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,123,512,000,100,000,000",5.4242E+13,1,Y,1973,2,1979,5,N,31272.1,3,15636.05,3,2,2004-06,2014-06,2011-11,1,5,1,120,1,100000,N,EUR,100000,32059.9,N,2,2,2500,1,0.68,1,200000,6,6,3,2.4,6,6,N,ITF41,71,1,66.67,150000,1,2004-06,18.11,177000,1,2004-06,200000,3,38237.61,42,38058.5,37873.46
4.706E+19,Banca Popolare di Bari,"100,636,448,000,100,000,000",5.4242E+13,1,Y,1983,2,1985,1,N,24510,3,12255,3,2,2009-05,2039-05,2011-11,1,7,1,360,1,140000,N,EUR,140000,127261.3,N,2,1,817,1,3.46,1,280000,3,12,5.75,5.75,360,12,N,ITF41,71,1,76.5,183000,1,2009-03,69.54,183000,1,2009-03,280000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,282,002,000,100,000,000",5.4242E+13,1,Y,1977,2,1979,5,N,17865.3,3,8932.65,3,2,2009-07,2024-07,2011-11,1,1,1,180,1,90000,N,EUR,90000,11148.63,N,2,1,129.91,1,0.42,1,180000,3,12,5.45,5.45,180,12,N,ITF41,71,1,74.53,120750,1,2009-07,9.23,120750,1,2009-07,180000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,057,690,000,100,000,000",5.4242E+13,1,Y,1947,2,1949,8,N,36561,3,9036.6,3,2,2009-10,2019-10,2011-11,1,1,1,120,0,65000,N,EUR,65000,29983.66,N,2,1,602.44,1,0.66,1,130000,6,4,2,1.5,3,4,N,ITF41,71,1,69.15,94000,1,2009-10,31.9,94000,1,2009-10,130000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,688,699,000,100,000,000",5.4242E+13,1,Y,1975,2,1978,5,Y,10788.6,3,5394.3,3,2,2009-11,2024-11,2011-11,1,1,1,180,0,90000,N,EUR,90000,32499.2,N,2,1,359.62,1,2.01,1,180000,3,12,4.9,4.9,180,12,N,ITF41,71,1,38.65,232875,1,2009-12,13.96,232875,1,2009-12,180000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,302,242,000,100,000,000",5.4242E+13,1,Y,1969,2,1972,1,Y,23257.5,3,11628.75,3,2,2010-03,2031-03,2011-11,1,1,1,180,0,100000,N,EUR,100000,76033.47,N,2,1,775.25,1,2.18,1,200000,3,12,5,5,252,12,N,ITF41,71,1,40,250000,1,2009-11,30.41,250000,1,2009-11,200000,3,316.8,0,0,3931.68
4.706E+19,Banca Popolare di Bari,"100,061,250,000,100,000,000",5.4242E+13,1,Y,1963,2,1967,5,N,18640,3,8223.9,3,2,2010-12,2030-12,2011-11,1,1,1,240,0,110000,N,EUR,110000,89188.77,N,2,1,539.72,1,3.32,1,220000,1,10,1.55,1.5,3,10,N,ITF22,86,1,68.75,160000,1,2011-04,55.74,160000,1,2011-04,220000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,355,399,000,100,000,000",5.4242E+13,1,Y,1947,2,1955,8,N,10500.6,3,5250.3,3,2,2006-02,2016-03,2011-11,1,5,1,120,1,35000,N,EUR,35000,3111.07,N,2,1,350.02,1,0.2,1,70000,6,6,3,1.4,6,6,N,ITF42,70,1,46.06,75990,1,2006-02,4.09,75990,1,2006-02,70000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,211,490,000,400,000,000",5.4242E+13,1,Y,1974,2,1978,5,N,25018.2,3,12509.1,3,2,2006-06,2026-07,2011-11,1,1,1,240,1,140000,N,EUR,140000,109609.59,N,2,1,833.94,1,2.92,1,280000,6,6,3.5,1.9,6,6,N,ITF42,70,1,49.12,285000,1,2006-05,38.46,285000,1,2006-05,280000,3,30268.08,32,29269.63,28271.02
4.706E+19,Banca Popolare di Bari,"100,246,603,000,100,000,000",5.4242E+13,1,Y,1959,2,1960,1,N,21257.4,3,10628.7,3,2,2009-06,2035-06,2011-11,1,7,1,300,1,165000,N,EUR,165000,140068.13,N,2,1,720.22,1,4.39,1,330000,6,6,2,1.6,6,6,N,ITF43,74,1,45.33,364000,1,2009-04,38.48,364000,1,2009-04,330000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,094,274,000,100,000,000",5.4242E+13,1,Y,1953,4,1956,1,N,21390.9,3,10695.45,3,2,2009-12,2029-12,2011-11,1,5,1,240,1,139710,N,EUR,139710,107625.19,N,2,1,713.06,1,3.35,1,279420,1,4,2,1.7,3,4,N,ITF44,72,1,63.5,220000,1,2009-10,48.92,220000,1,2009-10,279420,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,668,140,000,100,000,000",5.4242E+13,1,Y,1941,2,1941,8,N,20745,3,6950.55,3,2,2010-01,2017-12,2011-11,1,5,1,96,0,41000,N,EUR,41000,13548.01,N,2,1,463.37,1,0.49,1,82000,1,4,2,1,3,4,N,ITF42,70,1,24.12,170000,1,2009-09,7.97,170000,1,2009-09,82000,1,0,0,0,0
